Class,Keyword,Font Name/image name,Charcter/Recolor,Scale,Margin,
pango,alien,FontAwesome Regular,&#xf1d0;,1,0,
pango,random ,FontAwesome Regular,&#xf074;,1,0,
pango,rebel ,FontAwesome Regular,&#xf1d0;,1,0,
pango,recycle ,FontAwesome Regular,&#xf1b8;,1,0,
pango,interact,FontAwesome Regular,&#xf1a1;,1,0,
pango,interact,FontAwesome Regular,&#xf1a2;,1,0,
pango,refresh ,FontAwesome Regular,&#xf021;,1,0,
pango,remove,FontAwesome Regular,&#xf00d;,1,0,
pango,renren ,FontAwesome Regular,&#xf18b;,1,0,
pango,reorder,FontAwesome Regular,&#xf0c9;,1,0,
pango,repeat ,FontAwesome Regular,&#xf01e;,1,0,
pango,reply ,FontAwesome Regular,&#xf112;,1,0,
pango,reply,FontAwesome Regular,&#xf122;,1,0,
pango,distance,FontAwesome Regular,&#xf018;,1,0,
pango,road ,FontAwesome Regular,&#xf018;,1,0,
pango,rocket ,FontAwesome Regular,&#xf135;,1,0,
pango,rotate,FontAwesome Regular,&#xf0e2;,1,0,
pango,rotate,FontAwesome Regular,&#xf01e;,1,0,
pango,russia,FontAwesome Regular,&#xf158;,1,0,
pango,communicate,FontAwesome Regular,&#xf09e;,1,0,
pango,communicate,FontAwesome Regular,&#xf143;,1,0,
pango,rub ,FontAwesome Regular,&#xf158;,1,0,
pango,code,FontAwesome Regular,&#xf029;,1,0,
pango,special,FontAwesome Regular,&#xf069;,1,0,
pango,russia,FontAwesome Regular,&#xf158;,1,0,
pango,india,FontAwesome Regular,&#xf156;,1,0,
pango,save,FontAwesome Regular,&#xf0c7;,1,0,
pango,scissors ,FontAwesome Regular,&#xf0c4;,1,0,
pango,more,FontAwesome Regular,&#xf00e;,1,0,
pango,search ,FontAwesome Regular,&#xf002;,1,0,
pango,subtraction,FontAwesome Regular,&#xf010;,1,0,
pango,addition,FontAwesome Regular,&#xf00e;,1,0,
pango,statistics,FontAwesome Regular,&#xf213;,1,0,
pango,chart,FontAwesome Regular,&#xf213;,1,0,
pango,send,FontAwesome Regular,&#xf1d8;,1,0,
pango,send,FontAwesome Regular,&#xf1d9;,1,0,
pango,rules,FontAwesome Regular,&#xf233;,1,0,
pango,task,FontAwesome Regular,&#xf233;,1,0,
pango,share ,FontAwesome Regular,&#xf064;,1,0,
pango,share,FontAwesome Regular,&#xf1e0;,1,0,
pango,share,FontAwesome Regular,&#xf1e1;,1,0,
pango,share,FontAwesome Regular,&#xf14d;,1,0,
pango,share,FontAwesome Regular,&#xf045;,1,0,
pango,shield ,FontAwesome Regular,&#xf132;,1,0,
pango,ship ,FontAwesome Regular,&#xf21a;,1,0,
pango,sink,FontAwesome Regular,&#xf214;,1,0,
pango,cart,FontAwesome Regular,&#xf07a;,1,0,
pango,internal,FontAwesome Regular,&#xf090;,1,0,
pango,external,FontAwesome Regular,&#xf08b;,1,0,
pango,signal ,FontAwesome Regular,&#xf012;,1,0,
pango,build,FontAwesome Regular,&#xf215;,1,0,
pango,map,FontAwesome Regular,&#xf0e8;,1,0,
pango,atlas,FontAwesome Regular,&#xf216;,1,0,
pango,skype ,FontAwesome Regular,&#xf17e;,1,0,
pango,slack ,FontAwesome Regular,&#xf198;,1,0,
pango,levels,FontAwesome Regular,&#xf1de;,1,0,
pango,share,FontAwesome Regular,&#xf1e7;,1,0,
pango,smile,FontAwesome Regular,&#xf118;,1,0,
pango,sport,FontAwesome Regular,&#xf1e3;,1,0,
pango,sort ,FontAwesome Regular,&#xf0dc;,1,0,
pango,sort,FontAwesome Regular,&#xf15d;,1,0,
pango,order,FontAwesome Regular,&#xf15e;,1,0,
pango,resequence,FontAwesome Regular,&#xf160;,1,0,
pango,sequence,FontAwesome Regular,&#xf161;,1,0,
pango,resequences,FontAwesome Regular,&#xf0de;,1,0,
pango,sequences,FontAwesome Regular,&#xf0dd;,1,0,
pango,orders,FontAwesome Regular,&#xf0dd;,1,0,
pango,reorders,FontAwesome Regular,&#xf162;,1,0,
pango,reorder,FontAwesome Regular,&#xf163;,1,0,
pango,reorder,FontAwesome Regular,&#xf0de;,1,0,
pango,weather,FontAwesome Regular,&#xf1be;,1,0,
pango,space,FontAwesome Regular,&#xf197;,1,0,
pango,rotate,FontAwesome Regular,&#xf110;,1,0,
pango,spin,FontAwesome Regular,&#xf110;,1,0,
pango,spoon ,FontAwesome Regular,&#xf1b1;,1,0,
pango,song,FontAwesome Regular,&#xf1bc;,1,0,
pango,square ,FontAwesome Regular,&#xf0c8;,1,0,
pango,square,FontAwesome Regular,&#xf096;,1,0,
pango,exchange,FontAwesome Regular,&#xf18d;,1,0,
pango,overflow,FontAwesome Regular,&#xf16c;,1,0,
pango,star ,FontAwesome Regular,&#xf005;,1,0,
pango,star,FontAwesome Regular,&#xf089;,1,0,
pango,star,FontAwesome Regular,&#xf123;,1,0,
pango,star,FontAwesome Regular,&#xf123;,1,0,
pango,star,FontAwesome Regular,&#xf123;,1,0,
pango,star,FontAwesome Regular,&#xf006;,1,0,
pango,steam ,FontAwesome Regular,&#xf1b6;,1,0,
pango,steam,FontAwesome Regular,&#xf1b7;,1,0,
pango,step,FontAwesome Regular,&#xf048;,1,0,
pango,step,FontAwesome Regular,&#xf051;,1,0,
pango,investigate,FontAwesome Regular,&#xf0f1;,1,0,
pango,examine,FontAwesome Regular,&#xf0f1;,1,0,
pango,stethoscope ,FontAwesome Regular,&#xf0f1;,1,0,
pango,stop ,FontAwesome Regular,&#xf04d;,1,0,
pango,perspective,FontAwesome Regular,&#xf21d;,1,0,
pango,edit,FontAwesome Regular,&#xf0cc;,1,0,
pango,stumble,FontAwesome Regular,&#xf1a4;,1,0,
pango,stumble,FontAwesome Regular,&#xf1a3;,1,0,
pango,subscript ,FontAwesome Regular,&#xf12c;,1,0,
pango,subway ,FontAwesome Regular,&#xf239;,1,0,
pango,suitcase ,FontAwesome Regular,&#xf0f2;,1,0,
pango,solar,FontAwesome Regular,&#xf185;,1,0,
pango,square,FontAwesome Regular,&#xf12b;,1,0,
pango,support,FontAwesome Regular,&#xf1cd;,1,0,
pango,table ,FontAwesome Regular,&#xf0ce;,1,0,
pango,tablet ,FontAwesome Regular,&#xf10a;,1,0,
pango,speed,FontAwesome Regular,&#xf0e4;,1,0,
pango,tag ,FontAwesome Regular,&#xf02b;,1,0,
pango,tags ,FontAwesome Regular,&#xf02c;,1,0,
pango,tasks ,FontAwesome Regular,&#xf0ae;,1,0,
pango,cars,FontAwesome Regular,&#xf1ba;,1,0,
pango,talk,FontAwesome Regular,&#xf1d5;,1,0,
pango,terminal ,FontAwesome Regular,&#xf120;,1,0,
pango,height,FontAwesome Regular,&#xf034;,1,0,
pango,width,FontAwesome Regular,&#xf035;,1,0,
pango,table,FontAwesome Regular,&#xf00a;,1,0,
pango,tables,FontAwesome Regular,&#xf009;,1,0,
pango,lsit,FontAwesome Regular,&#xf00b;,1,0,
pango,marker,FontAwesome Regular,&#xf08d;,1,0,
pango,bad,FontAwesome Regular,&#xf165;,1,0,
pango,bad,FontAwesome Regular,&#xf088;,1,0,
pango,great,FontAwesome Regular,&#xf087;,1,0,
pango,awesome,FontAwesome Regular,&#xf164;,1,0,
pango,ticket ,FontAwesome Regular,&#xf145;,1,0,
pango,multiplication,FontAwesome Regular,&#xf00d;,1,0,
pango,multiplication,FontAwesome Regular,&#xf057;,1,0,
pango,multiplication,FontAwesome Regular,&#xf05c;,1,0,
pango,tint ,FontAwesome Regular,&#xf043;,1,0,
pango,lower,FontAwesome Regular,&#xf150;,1,0,
pango,left,FontAwesome Regular,&#xf191;,1,0,
pango,overlapping,FontAwesome Regular,&#xf204;,1,0,
pango,overlap,FontAwesome Regular,&#xf205;,1,0,
pango,right,FontAwesome Regular,&#xf152;,1,0,
pango,upper,FontAwesome Regular,&#xf151;,1,0,
pango,train ,FontAwesome Regular,&#xf238;,1,0,
pango,transgender ,FontAwesome Regular,&#xf224;,1,0,
pango,transgender ,FontAwesome Regular,&#xf225;,1,0,
pango,trash ,FontAwesome Regular,&#xf1f8;,1,0,
pango,trash,FontAwesome Regular,&#xf014;,1,0,
pango,tree ,FontAwesome Regular,&#xf1bb;,1,0,
pango,work,FontAwesome Regular,&#xf181;,1,0,
pango,trophy ,FontAwesome Regular,&#xf091;,1,0,
pango,truck ,FontAwesome Regular,&#xf0d1;,1,0,
pango,try ,FontAwesome Regular,&#xf195;,1,0,
pango,work,FontAwesome Regular,&#xf1e4;,1,0,
pango,tumblr ,FontAwesome Regular,&#xf173;,1,0,
pango,tumble,FontAwesome Regular,&#xf174;,1,0,
pango,turkey,FontAwesome Regular,&#xf195;,1,0,
pango,twitch ,FontAwesome Regular,&#xf1e8;,1,0,
pango,twitter ,FontAwesome Regular,&#xf099;,1,0,
pango,umbrella ,FontAwesome Regular,&#xf0e9;,1,0,
pango,underline ,FontAwesome Regular,&#xf0cd;,1,0,
pango,undo ,FontAwesome Regular,&#xf0e2;,1,0,
pango,university ,FontAwesome Regular,&#xf19c;,1,0,
pango,broken,FontAwesome Regular,&#xf127;,1,0,
pango,unlock ,FontAwesome Regular,&#xf09c;,1,0,
pango,unlock,FontAwesome Regular,&#xf13e;,1,0,
pango,random,FontAwesome Regular,&#xf0dc;,1,0,
pango,upload ,FontAwesome Regular,&#xf093;,1,0,
pango,money,FontAwesome Regular,&#xf155;,1,0,
pango,user ,FontAwesome Regular,&#xf007;,1,0,
pango,user,FontAwesome Regular,&#xf0f0;,1,0,
pango,more,FontAwesome Regular,&#xf234;,1,0,
pango,secret,FontAwesome Regular,&#xf21b;,1,0,
pango,multiples,FontAwesome Regular,&#xf235;,1,0,
pango,users ,FontAwesome Regular,&#xf0c0;,1,0,
pango,venus ,FontAwesome Regular,&#xf221;,1,0,
pango,venus-double ,FontAwesome Regular,&#xf226;,1,0,
pango,venus-mars ,FontAwesome Regular,&#xf228;,1,0,
pango,viacoin ,FontAwesome Regular,&#xf237;,1,0,
pango,video-camera ,FontAwesome Regular,&#xf03d;,1,0,
pango,vimeo-square ,FontAwesome Regular,&#xf194;,1,0,
pango,vine ,FontAwesome Regular,&#xf1ca;,1,0,
pango,vk ,FontAwesome Regular,&#xf189;,1,0,
pango,volume,FontAwesome Regular,&#xf027;,1,0,
pango,volume,FontAwesome Regular,&#xf026;,1,0,
pango,amplify,FontAwesome Regular,&#xf028;,1,0,
pango,warning,FontAwesome Regular,&#xf071;,1,0,
pango,interact,FontAwesome Regular,&#xf1d7;,1,0,
pango,vibrate,FontAwesome Regular,&#xf18a;,1,0,
pango,talk,FontAwesome Regular,&#xf1d7;,1,0,
pango,talk,FontAwesome Regular,&#xf232;,1,0,
pango,wheelchair ,FontAwesome Regular,&#xf193;,1,0,
pango,signal,FontAwesome Regular,&#xf1eb;,1,0,
pango,windows ,FontAwesome Regular,&#xf17a;,1,0,
pango,korea,FontAwesome Regular,&#xf159;,1,0,
pango,word,FontAwesome Regular,&#xf19a;,1,0,
pango,wrench ,FontAwesome Regular,&#xf0ad;,1,0,
pango,link,FontAwesome Regular,&#xf168;,1,0,
pango,link,FontAwesome Regular,&#xf169;,1,0,
pango,yahoo ,FontAwesome Regular,&#xf19e;,1,0,
pango,yell,FontAwesome Regular,&#xf1e9;,1,0,
pango,japan,FontAwesome Regular,&#xf157;,1,0,
pango,video,FontAwesome Regular,&#xf167;,1,0,
pango,video,FontAwesome Regular,&#xf16a;,1,0,
font,rectangle,Some-Boxes-Regular,B,1,0,
font,rectangle,Some-Boxes-Regular,C,1,0,
font,rectangle,Some-Boxes-Regular,K,1,0,
font,rectangle,Some-Boxes-Regular,X,1,0,
font,ellipse,Some-Boxes-Regular,Q,1,0,
font,ellipse,Some-Boxes-Regular,R,1,0,
font,square,Some-Boxes-Regular,S,1,0,
font,square,Some-Boxes-Regular,V,1,0,
font,overlap,Some-Boxes-Regular,O,1,0,
font,overlap,Some-Boxes-Regular,T,1,0,
font,circular,Some-Boxes-Regular,W,1,0,
font,circular,Some-Boxes-Regular,J,1,0,
font,circular,Some-Boxes-Regular,Z,1,0,
font,quadrilateral,Some-Boxes-Regular,B,1,0,
font,quadrilateral,Some-Boxes-Regular,C,1,0,
font,quadrilateral,Some-Boxes-Regular,K,1,0,
font,overlapping,Some-Boxes-Regular,O,1,0,
font,overlapping,Some-Boxes-Regular,T,1,0,
font,growth,Wingdings-3-Regular,X,1,0,
font,development,Wingdings-3-Regular,X,1,0,
font,growth,Wingdings-3-Regular,Y,1,0,
font,development,Wingdings-3-Regular,Y,1,0,
font,organ,Webdings-Regular,Y,1,0,
font,adapt,Wingdings-3-Regular,N,1,0,
font,determiners,Wingdings-3-Regular,A,1,0,
font,adapt,Wingdings-3-Regular,O,1,0,
font,matter,Science-Regular,S,1,0,
font,mass,Science-Regular,B,1,0,
font,biological,Science-Regular,H,1,0,
font,weigh,Science-Regular,B,1,0,
font,ecosystem,Science-Regular,*,1,0,
font,vibrate,Science-Regular,E,1,0,
font,biogeology,Webdings-Regular,M,1,0,
font,dynamics,Science-Regular,G,1,0,
font,counting,Wingdings-Regular,I,1,0,
font,possessive,Science-Regular,D,1,-25,
font,pronoun,PWSmallIcons-Medium,d,1,0,
font,pronouns,PWSmallIcons-Medium,e,1,0,
font,frequently,UIMockup-Medium,5,1.2,0,
font,adjectives,Journal-Dingbats-3-Regular,¢,1,0,
font,conjunctions,Times-Italic,&,1,0,
pango,preposition,FontAwesome Regular,&#xf0c1;,1,0,
font,conclusion,Journal-Dingbats-3-Regular,",",1,0,
font,conclusion,Journal-Dingbats-3-Regular,.,1,0,
font,narrative,Journal-Dingbats-3-Regular,K,1,0,
font,nouns,Journal-Dingbats-3-Regular,6,1,0,
font,noun,Journal-Dingbats-3-Regular,6,1,0,
font,reflexive,Journal-Dingbats-2-Regular,¡,1,0,
font,adverbs,Journal-Dingbats-2-Regular,†,1,0,
font,tasks,Journal-Dingbats-2-Regular,ü,1,0,
font,verbs,Journal-Dingbats-2-Regular,ü,1,0,
font,verbs,Journal-Dingbats-2-Regular,Ô,1,0,
font,verbs,Journal-Dingbats-2-Regular,Ì,1,0,
font,geographic,PWSmallIcons-Medium,m,1,0,
font,closure,Journal-Dingbats-3-Regular,L,1,0,
font,agreement,Journal-Dingbats-3-Regular,S,1,0,
font,subject,Journal-Dingbats-2-Regular,Ë,1,0,
font,object,Journal-Dingbats-3-Regular,D,1,0,
font,differentiate,Journal-Dingbats-3-Regular,w,1,0,
font,differentiate,Journal-Dingbats-3-Regular,m,1,0,
font,informal,Journal-Dingbats-3-Regular,Æ,1,0,
font,conjunctions,Journal-Dingbats-3-Regular,a,1,0,
font,quotation,Wingdings-Regular,~,1,0,
font,titles,PWSmallIcons-Medium,9,1,0,
font,title,PWSmallIcons-Medium,9,1,0,
font,subjective,Journal-Dingbats-2-Regular,Ë,1,0,
font,objective,Journal-Dingbats-3-Regular,D,1,0,
font,ellipsis,Times-Italic,…,1,0,
font,active,PWSmallIcons-Medium,3,1,0,
font,listen,PWSmallIcons-Medium,3,1,0,
font,listening,PWSmallIcons-Medium,3,1,0,
font,active,PWSmallIcons-Medium,Ç,1,0,
font,passive,PWSmallIcons-Medium,Ã,1,0,
font,voice,PWSmallIcons-Medium,£,1,0,
font,mood,PWSmallIcons-Medium,É,1,0,
font,radiation,Science-Regular,K,1,0,
font,radiation,Science-Regular,"""",1,0,
font,pulley,Science-Regular,?,1,0,
font,lever,Science-Regular,?,1,0,
font,hazardous,Science-Regular,#,1,0,
font,kinetic,Science-Regular,S,1,0,
font,kinetic,Science-Regular,R,1.2,-25,
font,measurement,Science-Regular,O,1,0,
font,measure,Science-Regular,O,1,0,
font,balance,Science-Regular,O,1,0,
font,wave,Science-Regular,Q,1,0,
font,waves,Science-Regular,Q,1,0,
font,speed,Science-Regular,S,1,0,
font,speed,Science-Regular,R,1.2,-25,
font,motion,Science-Regular,S,1,0,
font,motion,Science-Regular,R,1.2,-25,
font,hazardous,Science-Regular,I,1,0,
font,poison,Science-Regular,I,1,0,
font,combustible,Science-Regular,J,1,0,
font,radiation,Science-Regular,K,1,0,
font,chimney,Science-Regular,L,1,0,
font,chemistry,Science-Regular,M,1,0,
font,length,Science-Regular,N,1.5,-75,
font,measure,Science-Regular,N,1.5,-75,
font,scale,Science-Regular,N,1.5,-75,
font,organic,Science-Regular,),1,0,
font,human,PWSmallIcons-Medium,d,1,0,
font,human,PWSmallIcons-Medium,e,1,0,
font,folder,PWSmallIcons-Medium,¼,1,0,
font,approval,PWSmallIcons-Medium,½,1,0,
font,approve,PWSmallIcons-Medium,½,1,0,
font,data,PWSmallIcons-Medium,¾,1,0,
font,art,PWSmallIcons-Medium,¿,1,0,
font,artist,PWSmallIcons-Medium,¿,1,0,
font,arts,PWSmallIcons-Medium,¿,1,0,
font,feelings,PWSmallIcons-Medium,É,1,0,
font,feeling,PWSmallIcons-Medium,É,1,0,
font,emotions,PWSmallIcons-Medium,É,1,0,
font,communicate,PWSmallIcons-Medium,¶,1,0,
font,announce,PWSmallIcons-Medium,·,1,0,
font,radio,PWSmallIcons-Medium,¸,1,0,
font,radar,PWSmallIcons-Medium,¸,1,0,
font,clean,PWSmallIcons-Medium,¦,1,0,
font,sweep,PWSmallIcons-Medium,¦,1,0,
font,maintain,PWSmallIcons-Medium,¨,1,0,
font,diagnosis,PWSmallIcons-Medium,´,1,0,
font,diagnose,PWSmallIcons-Medium,´,1,0,
,,,, ,,
,,,, ,,
